female_18_RLBSOER_face_0.jpg,8.14665419886,train
female_18_RLGRGUH_face_0.jpg,0.270218059512,train
female_19_A8BYH8A_face_0.jpg,0.125585250702,train
female_21_N8RLNZE_face_0.jpg,7.91709212032,train
female_23_BSRUASB_face_1.jpg,0.308373772469,train
female_21_A8BQB8G_face_0.jpg,8.94839316814,train
female_18_RROUE8R_face_0.jpg,4.40331345387,train
female_18_A8HMBSR_face_1.jpg,0.0412965623682,train
female_22_RRNYAQK_face_0.jpg,6.4978670824,train
female_19_RRERESK_face_1.jpg,7.62493640311,train
female_39_AMBEKZK_face_1.jpg,1.21329603066,train
female_18_E8GSSYO_face_0.jpg,9.4553388291,train
female_29_RQKMRSB_face_0.jpg,0.485953331806,train
female_19_RYKES8H_face_0.jpg,9.10439546661,train
female_22_RUOQAYR_face_1.jpg,7.52394535422,train
female_26_RRREHSR_face_0.jpg,6.53537374971,train
female_24_RRNZELA_face_1.jpg,1.46899653353,train
female_21_OESRBEH_face_0.jpg,1.32342620264,train
female_24_RROLB8N_face_1.jpg,1.16486746339,train
female_19_ORRZS8H_face_0.jpg,0.198459453826,train
female_23_RSB8AER_face_0.jpg,1.17283510212,train
female_28_GLNLHQE_face_0.jpg,8.82281207483,train
female_19_EEOUOZR_face_1.jpg,5.43181852875,train
female_18_RSNSSYA_face_1.jpg,3.13284221538,train
female_18_A8SRN8R_face_0.jpg,1.87204148282,train
female_40_RRNZNLE_face_0.jpg,0.0412965623682,train
female_28_RLSRHYA_face_0.jpg,1.00691444369,train
female_18_OSBZNLR_face_0.jpg,2.30672677106,train
female_19_RRNQEEH_face_0.jpg,3.0404554255,train
female_18_GYSUBYH_face_0.jpg,2.90477901028,train
female_21_BYE8NQA_face_1.jpg,2.11822725296,train
female_39_RSOLBYG_face_0.jpg,0.0426785276123,train
female_20_ELGLEMS_face_0.jpg,7.52394535422,train
female_20_AUNSKYK_face_1.jpg,0.395276221886,train
female_19_RRA8GZR_face_2.jpg,0.574919057237,train
female_18_RQEUR8O_face_0.jpg,6.34715902539,train
female_18_RSBLNYE_face_1.jpg,8.57419675018,train
female_23_RLGMO8A_face_0.jpg,0.116074155785,train
female_18_RROUESG_face_0.jpg,9.402536915,train
female_35_RRNSERG_face_1.jpg,9.1761462243,train
female_18_RLNYEQR_face_1.jpg,2.5330496748,train
female_23_AUGUNLH_face_0.jpg,4.04584589,train
female_22_RMGSORB_face_0.jpg,9.20555692424,train
female_28_O8SSKYE_face_0.jpg,4.2410348812,train
female_24_BEHZSEO_face_0.jpg,0.612154570268,train
female_18_ARRMOEG_face_0.jpg,0.429675065269,train
female_18_RRSLA8A_face_0.jpg,1.60569601248,train
female_18_OZSUNQE_face_1.jpg,7.48991399797,train
female_20_NQBRE8G_face_0.jpg,4.51267745706,train
female_30_AMRMNYB_face_2.jpg,2.45164031098,train
female_33_RRBSSSG_face_0.jpg,0.878824146162,train
female_19_OSHYSSS_face_0.jpg,0.0390833258635,train
female_18_ALRUO8G_face_1.jpg,0.53527426525,train
female_21_OUOLBLA_face_0.jpg,0.117227043158,train
female_39_GZKZKRO_face_1.jpg,7.97961886106,train
female_26_RRHLBQB_face_0.jpg,2.58824369962,train
